study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,vaccine_type,study_id2,e_mean,se,mean_logit,sd_logit,in_var
505,Puranik A,0,102,102,United States,USA Mayo Clinic mixed,"",Pfizer & BioNTech,Alpha,Infection,infection,,18,85,0.99,0.61,0.99,0,0,,2,8,infection,5,5,Non_Omicron,mRNA,505&USA Mayo Clinic mixed&Alpha&infection&18&85,0.89,0.0969387755102041,2.09074109693377,0.990181568030685,0.321182027418787
505,Puranik A,0,102,102,United States,USA Mayo Clinic mixed,"",Pfizer & BioNTech,Alpha,Infection,infection,,18,85,0.89,0.69,0.972,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,505&USA Mayo Clinic mixed&Alpha&infection&18&85,0.79,0.0719387755102041,1.3249254147436,0.433627338819796,0.372836548903915
505,Puranik A,0,102,102,United States,USA Mayo Clinic mixed,"",Pfizer & BioNTech,Alpha,Infection,infection,,18,85,0.88,0.77,0.941,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,505&USA Mayo Clinic mixed&Alpha&infection&18&85,0.78,0.0436224489795918,1.26566637333128,0.254210075638647,0.478789897639739
505,Puranik A,0,102,102,United States,USA Mayo Clinic mixed,"",Pfizer & BioNTech,Alpha,Infection,infection,,18,85,0.83,0.69,0.913,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,505&USA Mayo Clinic mixed&Alpha&infection&18&85,0.73,0.0568877551020408,0.994622575144062,0.288623820913449,0.419266923764836
505,Puranik A,0,102,102,United States,USA Mayo Clinic mixed,"",Pfizer & BioNTech,Alpha,Infection,infection,,18,85,0.82,0.47,0.954,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,505&USA Mayo Clinic mixed&Alpha&infection&18&85,0.72,0.123469387755102,0.944461608840851,0.612447359896339,0.28459046986361
505,Puranik A,0,102,102,United States,USA Mayo Clinic mixed,"",Pfizer & BioNTech,Delta,Infection,infection,,18,85,0.42,0.13,0.62,0,0,,25,28,infection,26.5,26.5,Non_Omicron,mRNA,505&USA Mayo Clinic mixed&Delta&infection&18&85,0.32,0.125,-0.75377180237638,0.574448529411765,0.282842712474619
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.85,0.83,0.86,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.75,0.0076530612244898,1.09861228866811,0.0408163265306123,1.14309521329882
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.8,0.79,0.82,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.7,0.00765306122448978,0.847297860387203,0.0364431486880465,1.14309521329882
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.75,0.73,0.755,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.65,0.00637755102040817,0.619039208406224,0.0280331912984975,1.25219806739988
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.69,0.685,0.695,0,0,,13,17,infection,15,15,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.59,0.00255102040816324,0.363965377201412,0.0105457643991866,1.97989898732234
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.65,0.64,0.655,0,0,,18,21,infection,19.5,19.5,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.55,0.0038265306122449,0.200670695462151,0.015460729746444,1.61658075373095
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.59,0.585,0.61,0,0,,22,25,infection,23.5,23.5,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.49,0.00637755102040817,-0.0400053346136992,0.0255204122465313,1.25219806739988
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.52,0.51,0.53,0,0,,26,29,infection,27.5,27.5,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.42,0.00510204081632654,-0.322773392263051,0.0209443383264636,1.4
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.49,0.51,0.765,0,0,,30,34,infection,32,32,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.39,0.0650510204081633,-0.447312218043665,0.273438505288622,0.392078423527843
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.876,0.797,0.923,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.776,0.0321428571428572,1.24250646832818,0.184916105617505,0.557773351022717
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.73,0.636,0.804,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.63,0.0428571428571429,0.532216813747308,0.18385732671447,0.483045891539648
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.624,0.502,0.716,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.524,0.0545918367346939,0.0960738300896222,0.21887162716777,0.42799248836102
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.351,0.147,0.506,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.251,0.0915816326530612,-1.09328604438544,0.48713893506381,0.330442431532488
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.204,-0.19,0.378,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.104,0.144897959183673,-2.15354951383356,1.55496607983853,0.262705318764281
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.179,-0.129,0.403,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.079,0.135714285714286,-2.45601218378829,1.86525770989549,0.271448357015318
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.914,0.91,0.918,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.814,0.00204081632653061,1.47621369228934,0.0134792761520872,2.21359436211786
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.878,0.873,0.988,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.778,0.0293367346938776,1.25404914230611,0.169855338786665,0.583840359359809
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.826,0.821,0.831,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.726,0.00255102040816327,0.974421908436726,0.0128240956755508,1.97989898732233
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.752,0.744,0.76,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.652,0.00408163265306123,0.627842082152179,0.0179890022435884,1.56524758424985
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.646,0.633,0.659,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.546,0.0066326530612245,0.184521777703557,0.0267570842056143,1.22788122702984
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.496,0.471,0.519,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.396,0.0122448979591837,-0.422159986680334,0.0511944693590862,0.903696114115063
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.927,0.923,0.931,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.827,0.00204081632653061,1.56451310052591,0.0142643605379889,2.21359436211786
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.9,0.896,0.904,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.8,0.00204081632653061,1.38629436111989,0.0127551020408163,2.21359436211786
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.862,0.857,0.867,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.762,0.00255102040816327,1.16367588201517,0.014066368954781,1.97989898732233
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.811,0.804,0.817,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.711,0.00331632653061222,0.900245741690809,0.0161394912891936,1.73648628424893
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.74,0.729,0.75,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.64,0.00535714285714286,0.575364144903562,0.0232514880952381,1.36626010212795
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.642,0.623,0.661,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.542,0.00969387755102042,0.168396817325461,0.0390510544442402,1.01566675015402
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,85,0.813,0.795,0.83,0,0,,0,7,infection,3.5,3.5,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.713,0.00892857142857141,0.909999204654675,0.0436325455506322,1.05830052442584
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,85,0.63,0.61,0.65,0,0,,8,14,infection,11,11,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.53,0.0102040816326531,0.120144311842063,0.0409637961969212,0.989949493661166
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,85,0.56,0.53,0.59,0,0,,15,19,infection,17,17,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.46,0.0153061224489796,-0.160342650075179,0.0616188504387262,0.808290376865477
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Moderna,Delta,infection,infection,,18,85,0.847,0.83,0.86,0,0,,0,7,infection,3.5,3.5,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.747,0.0076530612244898,1.0826756964053,0.0404943157319121,1.14309521329882
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Moderna,Delta,infection,infection,,18,85,0.75,0.735,0.765,0,0,,8,14,infection,11,11,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.65,0.0076530612244898,0.619039208406224,0.0336398295581969,1.14309521329882
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Moderna,Delta,infection,infection,,18,85,0.71,0.68,0.74,0,0,,15,20,infection,17.5,17.5,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.61,0.0153061224489796,0.447312218043665,0.064338471832617,0.808290376865477
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Pfizer & BioNTech,Delta,infection,infection,,18,65,0.78,0.77,0.79,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.68,0.00510204081632654,0.75377180237638,0.0234468787515006,1.4
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Pfizer & BioNTech,Delta,infection,infection,,18,65,0.7,0.72,0.785,0,0,,25,28,infection,26.5,26.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.6,0.0165816326530612,0.405465108108164,0.0690901360544218,0.776580274715321
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Pfizer & BioNTech,Delta,infection,infection,,18,65,0.72,0.7,0.735,0,0,,29,32,infection,30.5,30.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.62,0.00892857142857144,0.489548225318706,0.03789716226049,1.05830052442584
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.85,0.845,0.855,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.75,0.00255102040816327,1.09861228866811,0.0136054421768708,1.97989898732233
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.817,0.81,0.825,0,0,,25,28,infection,26.5,26.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.717,0.00382653061224487,0.929628942956383,0.0188581723624883,1.61658075373096
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.83,0.82,0.84,0,0,,29,32,infection,30.5,30.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.73,0.00510204081632654,0.994622575144062,0.0258855444765425,1.4
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.71,0.69,0.74,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.61,0.0127551020408163,0.447312218043665,0.0536153931938476,0.885437744847146
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.94,0.93,0.95,0,0,,2,3,infection,2.5,2.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.84,0.00510204081632651,1.65822807660353,0.0379616132167151,1.4
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.92,0.92,0.93,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.82,0.00255102040816327,1.51634748936809,0.0172833360986671,1.97989898732233
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.9,0.9,0.91,0,0,,8,11,infection,9.5,9.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.8,0.00255102040816327,1.38629436111989,0.0159438775510204,1.97989898732233
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.89,0.88,0.9,0,0,,12,15,infection,13.5,13.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.79,0.00510204081632654,1.3249254147436,0.0307537119730352,1.4
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.86,0.81,0.89,0,0,,16,19,infection,17.5,17.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.76,0.0204081632653061,1.15267950993839,0.111886860007161,0.7
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.77,0.67,0.84,0,0,,20,23,infection,21.5,21.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.67,0.0433673469387755,0.708185057924486,0.196143586335484,0.480196038399025
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.83,0.79,0.86,0,0,,24,27,infection,25.5,25.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.73,0.0178571428571428,0.994622575144062,0.0905994056678988,0.748331477354789
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.8,0.76,0.84,0,0,,28,31,infection,29.5,29.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.7,0.0204081632653061,0.847297860387203,0.097181729834791,0.7
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.8,0.76,0.83,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.7,0.0178571428571428,0.847297860387203,0.0850340136054421,0.748331477354789
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.96,0.94,0.97,0,0,,2,3,infection,2.5,2.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.86,0.0076530612244898,1.81528996663825,0.0635636314326396,1.14309521329882
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.94,0.93,0.95,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.84,0.00510204081632651,1.65822807660353,0.0379616132167151,1.4
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.9,0.93,0,0,,8,11,infection,9.5,9.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.81,0.0076530612244898,1.450010175506,0.049727493336516,1.14309521329882
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.88,0.86,0.9,0,0,,12,15,infection,13.5,13.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.78,0.0102040816326531,1.26566637333128,0.059464345178631,0.989949493661166
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.83,0.76,0.88,0,0,,16,19,infection,17.5,17.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.73,0.0306122448979592,0.994622575144062,0.155313266859255,0.571547606649408
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.89,0.76,0.95,0,0,,20,23,infection,21.5,21.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.79,0.048469387755102,1.3249254147436,0.292160263743834,0.454219979166135
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.8,0.73,0.85,0,0,,24,27,infection,25.5,25.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.7,0.0306122448979592,0.847297860387203,0.145772594752187,0.571547606649408
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.7,0.66,0.74,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.6,0.0204081632653061,0.405465108108164,0.0850340136054422,0.7
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.92,0.9,0.93,0,0,,2,3,infection,2.5,2.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.82,0.0076530612244898,1.51634748936809,0.0518500082960014,1.14309521329882
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.9,0.89,0.91,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.8,0.00510204081632654,1.38629436111989,0.0318877551020409,1.4
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.88,0.87,0.89,0,0,,8,11,infection,9.5,9.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.78,0.00510204081632654,1.26566637333128,0.0297321725893155,1.4
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.85,0.84,0.86,0,0,,12,15,infection,13.5,13.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.75,0.00510204081632654,1.09861228866811,0.0272108843537415,1.4
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.89,0.87,0.9,0,0,,16,19,infection,17.5,17.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.79,0.0076530612244898,1.3249254147436,0.0461305679595528,1.14309521329882
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.92,0.89,0.94,0,0,,20,23,infection,21.5,21.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.82,0.0127551020408163,1.51634748936809,0.0864166804933354,0.885437744847147
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.76,0.57,0.87,0,0,,24,27,infection,25.5,25.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.66,0.076530612244898,0.663294217410264,0.341045509112736,0.361478445646026
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.76,0.48,0.88,0,0,,28,31,infection,29.5,29.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.66,0.102040816326531,0.663294217410264,0.454727345483648,0.313049516849971
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.81,0.76,0.86,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.71,0.0255102040816327,0.895384047054841,0.123896085874855,0.626099033699941
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.94,0.91,0.96,0,0,,2,3,infection,2.5,2.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.84,0.0127551020408163,1.65822807660353,0.094904033041788,0.885437744847147
