study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,vaccine_type,study_id2,e_mean,se,mean_logit,sd_logit,in_var
509,Tartof S,0,102,102,United States,US  Kaiser study Delta,"",Pfizer & BioNTech,Delta,infection,infection,,18,75,0.49,0.51,0.765,0,0,,30,34,infection,32,32,Non_Omicron,mRNA,509&US  Kaiser study Delta&Delta&infection&18&75,0.433333333333333,0.0803099017384732,-0.268263986594681,0.32705389848247,0.352870581175059
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.876,0.797,0.923,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.862222222222222,0.0396825396825397,1.83387095457818,0.334041997244524,0.501996015920445
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.73,0.636,0.804,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.7,0.0529100529100529,0.847297860387203,0.251952632905014,0.434741302385683
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.624,0.502,0.716,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.582222222222222,0.0673973293020912,0.331902540931147,0.277082166308134,0.385193239524918
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.351,0.147,0.506,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.278888888888889,0.113063744016125,-0.949979777572306,0.562198863424952,0.297398188379239
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.204,-0.19,0.378,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.115555555555556,0.17888636936256,-2.03520828670301,1.75031357730568,0.236434786887852
510,Chemaitelly H,0,151,151,Qatar,Qatar (delta),"",Pfizer & BioNTech,Delta,infection,infection,,20,70,0.179,-0.129,0.403,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,510&Qatar (delta)&Delta&infection&20&70,0.0877777777777778,0.167548500881834,-2.34107525698541,2.09245109721528,0.244303521313787
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.914,0.91,0.918,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.904444444444444,0.00251952632905014,2.24761306974903,0.0291528530731188,1.99223492590608
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.878,0.873,0.988,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.864444444444444,0.0362181909800957,1.85270547944513,0.309081026316717,0.525456323423829
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.826,0.821,0.831,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.806666666666667,0.00314940791131268,1.42849471561027,0.0201942656040283,1.7819090885901
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.752,0.744,0.76,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.724444444444444,0.00503905265810028,0.966615815761669,0.0252426321805191,1.40872282582487
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.646,0.633,0.659,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.606666666666667,0.00818846056941296,0.433322062611132,0.0343155825687822,1.10509310432686
511,Cohn B,0,102,102,United States,US  veterans delta,"",Pfizer & BioNTech,Delta,infection,infection,619755,18,65,0.496,0.471,0.519,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.44,0.0151171579743008,-0.241162056816888,0.0613521021684287,0.813326502703557
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.927,0.923,0.931,0,0,,0,4,infection,2,2,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.918888888888889,0.00251952632905014,2.4273452538753,0.0338045804530423,1.99223492590608
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.9,0.896,0.904,0,0,,5,8,infection,6.5,6.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.888888888888889,0.00251952632905014,2.07944154167984,0.0255102040816327,1.99223492590608
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.862,0.857,0.867,0,0,,9,12,infection,10.5,10.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.846666666666667,0.00314940791131268,1.70869287052944,0.0242593899365065,1.7819090885901
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.811,0.804,0.817,0,0,,13,16,infection,14.5,14.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.79,0.00409423028470644,1.3249254147436,0.0246789046697194,1.56283765582403
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.74,0.729,0.75,0,0,,17,20,infection,18.5,18.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.711111111111111,0.00661375661375662,0.900786545338189,0.0321943681318682,1.22963409191515
511,Cohn B,0,102,102,United States,US  veterans delta,"",Moderna,Delta,infection,infection,619755,18,65,0.642,0.623,0.661,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,511&US  veterans delta&Delta&infection&18&65,0.602222222222222,0.0119677500629882,0.414733015038945,0.0499591702107878,0.914100075138614
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,85,0.813,0.795,0.83,0,0,,0,7,infection,3.5,3.5,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.792222222222222,0.0110229276895943,1.33837280355971,0.0669654576097937,0.952470471983254
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,85,0.63,0.61,0.65,0,0,,8,14,infection,11,11,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.588888888888889,0.0125976316452507,0.359374000907898,0.0520350924663594,0.89095454429505
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,85,0.56,0.53,0.59,0,0,,15,19,infection,17,17,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.511111111111111,0.018896447467876,0.0444517625708332,0.0756231346293457,0.727461339178929
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Moderna,Delta,infection,infection,,18,85,0.847,0.83,0.86,0,0,,0,7,infection,3.5,3.5,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.83,0.00944822373393803,1.58562726374038,0.0669611887593056,1.02878569196893
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Moderna,Delta,infection,infection,,18,85,0.75,0.735,0.765,0,0,,8,14,infection,11,11,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.722222222222222,0.00944822373393803,0.955511445027435,0.0470957613814757,1.02878569196893
512,Robles-Fontan M,0,385,385,Puerto Rico,Puerto Rico(delta),"",Moderna,Delta,infection,infection,,18,85,0.71,0.68,0.74,0,0,,15,20,infection,17.5,17.5,Non_Omicron,mRNA,512&Puerto Rico(delta)&Delta&infection&18&85,0.677777777777778,0.018896447467876,0.743578034186839,0.0865241517748987,0.727461339178929
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Pfizer & BioNTech,Delta,infection,infection,,18,65,0.78,0.77,0.79,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.755555555555556,0.00629881582262535,1.12846525181779,0.0341045509112737,1.26
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Pfizer & BioNTech,Delta,infection,infection,,18,65,0.7,0.72,0.785,0,0,,25,28,infection,26.5,26.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.666666666666667,0.0204711514235324,0.693147180559947,0.0921201814058958,0.698922247243788
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Pfizer & BioNTech,Delta,infection,infection,,18,65,0.72,0.7,0.735,0,0,,29,32,infection,30.5,30.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.688888888888889,0.0110229276895944,0.794929874869888,0.0514318630678078,0.952470471983252
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.85,0.845,0.855,0,0,,21,24,infection,22.5,22.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.833333333333333,0.00314940791131268,1.6094379124341,0.0226757369614512,1.7819090885901
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.817,0.81,0.825,0,0,,25,28,infection,26.5,26.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.796666666666667,0.00472411186696898,1.3655896877582,0.0291631845824274,1.45492267835786
513,Dan-Yu L,0,102,102,United States,US NC mixed,"",Moderna,Delta,infection,infection,,18,65,0.83,0.82,0.84,0,0,,29,32,infection,30.5,30.5,Non_Omicron,mRNA,513&US NC mixed&Delta&infection&18&65,0.811111111111111,0.00629881582262535,1.45724609709217,0.041112335345097,1.26
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.71,0.69,0.74,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.677777777777778,0.0157470395565634,0.743578034186839,0.0721034598124157,0.796893970362431
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.94,0.93,0.95,0,0,,2,3,infection,2.5,2.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.933333333333333,0.00629881582262532,2.63905732961525,0.101230968577906,1.26
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.92,0.92,0.93,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.911111111111111,0.00314940791131268,2.32727770558442,0.038887506222001,1.7819090885901
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.9,0.9,0.91,0,0,,8,11,infection,9.5,9.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.888888888888889,0.00314940791131268,2.07944154167984,0.0318877551020409,1.7819090885901
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.89,0.88,0.9,0,0,,12,15,infection,13.5,13.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.877777777777778,0.00629881582262535,1.97155257966865,0.0587116319485218,1.26
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.86,0.81,0.89,0,0,,16,19,infection,17.5,17.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.844444444444444,0.0251952632905014,1.69167601067107,0.191806045726561,0.63
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.77,0.67,0.84,0,0,,20,23,infection,21.5,21.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.744444444444444,0.0535399344923154,1.06919840346181,0.281423406481346,0.432176434559122
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.83,0.79,0.86,0,0,,24,27,infection,25.5,25.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.811111111111111,0.0220458553791887,1.45724609709217,0.143893173707839,0.67349832961931
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.8,0.76,0.84,0,0,,28,31,infection,29.5,29.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.777777777777778,0.0251952632905014,1.25276296849537,0.145772594752187,0.63
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.8,0.76,0.83,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.777777777777778,0.0220458553791887,1.25276296849537,0.127551020408163,0.67349832961931
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.96,0.94,0.97,0,0,,2,3,infection,2.5,2.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.955555555555555,0.00944822373393803,3.06805293513361,0.222472710014236,1.02878569196893
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.94,0.93,0.95,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.933333333333333,0.00629881582262532,2.63905732961525,0.101230968577906,1.26
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.91,0.9,0.93,0,0,,8,11,infection,9.5,9.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.9,0.00944822373393803,2.19722457733622,0.104980263710423,1.02878569196893
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.88,0.86,0.9,0,0,,12,15,infection,13.5,13.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.866666666666667,0.0125976316452507,1.87180217690159,0.109017966160824,0.89095454429505
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.83,0.76,0.88,0,0,,16,19,infection,17.5,17.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.811111111111111,0.0377928949357521,1.45724609709217,0.246674012070582,0.514392845984467
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.89,0.76,0.95,0,0,,20,23,infection,21.5,21.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.877777777777778,0.0598387503149408,1.97155257966865,0.557760503510956,0.408797981249522
1001,Skowronski D,0,101,101,Canada,Canada(British Columbia/Delta),"",Moderna,Delta,infection,infection,,18,80,0.8,0.73,0.85,0,0,,24,27,infection,25.5,25.5,Non_Omicron,mRNA,1001&Canada(British Columbia/Delta)&Delta&infection&18&80,0.777777777777778,0.0377928949357521,1.25276296849537,0.21865889212828,0.514392845984467
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.7,0.66,0.74,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.666666666666667,0.0251952632905014,0.693147180559947,0.113378684807256,0.63
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.92,0.9,0.93,0,0,,2,3,infection,2.5,2.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.911111111111111,0.00944822373393803,2.32727770558442,0.116662518666003,1.02878569196893
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.9,0.89,0.91,0,0,,4,7,infection,5.5,5.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.888888888888889,0.00629881582262535,2.07944154167984,0.0637755102040817,1.26
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.88,0.87,0.89,0,0,,8,11,infection,9.5,9.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.866666666666667,0.00629881582262535,1.87180217690159,0.0545089830804118,1.26
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.85,0.84,0.86,0,0,,12,15,infection,13.5,13.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.833333333333333,0.00629881582262535,1.6094379124341,0.0453514739229025,1.26
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.89,0.87,0.9,0,0,,16,19,infection,17.5,17.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.877777777777778,0.00944822373393803,1.97155257966865,0.0880674479227827,1.02878569196893
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.92,0.89,0.94,0,0,,20,23,infection,21.5,21.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.911111111111111,0.0157470395565633,2.32727770558442,0.194437531110004,0.796893970362432
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.76,0.57,0.87,0,0,,24,27,infection,25.5,25.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.733333333333333,0.0944822373393802,1.01160091167848,0.483147804576376,0.325330601081423
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Pfizer & BioNTech,Delta,infection,infection,,18,80,0.76,0.48,0.88,0,0,,28,31,infection,29.5,29.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.733333333333333,0.125976316452507,1.01160091167848,0.644197072768501,0.281744565164974
1001,Skowronski D,0,101,101,Canada,Canada(Quebec/Delta),"",Moderna,Delta,infection,infection,,18,80,0.81,0.76,0.86,0,0,,0,1,infection,0.5,0.5,Non_Omicron,mRNA,1001&Canada(Quebec/Delta)&Delta&infection&18&80,0.788888888888889,0.0314940791131267,1.31824089787488,0.189104552124779,0.563489130329947
